StringTable_Objects/barrel_empty	Empty Barrel	빈 배럴
StringTable_Objects/sink_empty	Empty Sink	빈 개수대
StringTable_Objects/watercooler_empty	Empty Water Cooler	빈 급수기
StringTable_Objects/waterfilter_empty	Empty Water Filter	빈 물 필터
StringTable_Objects/food_cooked_4	Expertly Cooked	완벽히 요리됨
StringTable_Objects/weather_ventearly	Facility emergency venting activated. Weather event has subsided.	시설 비상 환기가 활성화되었습니다. 기상 상황이 종료되었습니다.
StringTable_Objects/liquid_feces	Feces	배설물
StringTable_Objects/plant_fertilized	Fertilized	비옥함
StringTable_Objects/damagetype_fire	Fire	불
StringTable_Objects/object_fish	Fish	물고기
StringTable_Objects/object_chefcounter_fish	Fish Prepping	물고기 손질
StringTable_Objects/object_flowcontrolmod	Flow Control Module	유량 제어 모듈
StringTable_Objects/plant_flowering	Flowering	개화
StringTable_Objects/object_chefcounter_foodprep	Food Prepping	음식 준비
StringTable_Objects/object_forklift_storage	Forklift Cargo	지게차 화물
StringTable_Objects/liquid_fuel	Fuel	연료
StringTable_Objects/object_fungalbloom	Fungal Bloom	버섯 꽃
StringTable_Objects/object_gatechargingstation	GATE Charging Station	GATE 충전소
StringTable_Objects/object_GATEPal	GATE Pal	GATE Pal
StringTable_Objects/plant_harvestable	Harvestable	수확 가능
StringTable_Objects/object_HeavyWeapon	Heavy Weapon	대형 무기
StringTable_Objects/liquid_ink	Ink	잉크
StringTable_Objects/vending_insufficientmoney	Insufficient money.	돈이 부족합니다.
StringTable_Objects/object_intercom	Intercom	인터콤
StringTable_Objects/object_diagram	Interesting Diagram	흥미로운 도표
StringTable_Objects/plant_juvenile	Juvenile	미숙
StringTable_Objects/object_keitruck_storage	Kei Truck Cargo	소형트럭 화물
StringTable_Objects/object_keypad2	Keypad	키패드
StringTable_Objects/damagetype_laser	Laser	레이저
StringTable_Objects/liquid_laser	Laser	레이저
StringTable_Objects/object_essence_leyak	Leyak Essence	레야크 정수
StringTable_Objects/object_door_locked	Locked Door	잠긴 문
StringTable_Objects/object_locker	Locker	락커
StringTable_Objects/object_webbing_missingitem	Missing Antethermite	안테 테르밋이 없습니다
StringTable_Objects/object_missingrequireditem	Missing required item	필요한 아이템이 없습니다
StringTable_Objects/stove_missingitem	Missing required item.	필요한 아이템이 없습니다
StringTable_Objects/liquid_molten	Molten Material	녹은 재료
StringTable_Objects/fixit_kylie	Neural Transference Terminal	신경 전송 단말기
StringTable_Objects/stove_nowatertoadd	No water to add.	넣을 물이 없습니다.
StringTable_Objects/object_rope_noroom	Not enough room to descend. Try adjusting rope ladder.	하강할 공간이 부족합니다. 밧줄 사다리를 조정하세요.
StringTable_Objects/object_oddcontraption	Odd Contraption	이상한 장치
StringTable_Objects/vending_outofstock	Out of stock.	재고가 없음.
StringTable_Objects/object_peculiarpot	Peculiar Boiling Pot	특이한 냄비
StringTable_Objects/object_0457	Peculiar Paintbrush	특이한 붓
StringTable_Objects/object_icewall	Permafrosted Ice Wall	영구동결벽
StringTable_Objects/object_charging_instructions	Place a rechargeable item here to restore its battery.	충전 가능한 물건을 두어 배터리를 채우세요.
StringTable_Objects/bed_comfort_2	Pleasant	안락함
StringTable_Objects/damagetype_poison	Poison	독
StringTable_Objects/object_pot_of	Pot of	냄비 :
StringTable_Objects/damagetype_psychic	Psychic	정신
StringTable_Objects/liquid_radioactive	Radioactive Waste	방사성 폐기물
StringTable_Objects/object_rarefish	Rare Fish	희귀 물고기
StringTable_Objects/plant_regrowing	Regrowing	재성장
StringTable_Objects/object_soupbowl_required	Requires Soup Bowl	수프 용기가 필요합니다.
StringTable_Objects/stove_requirescookware	Requires frying pan or pot full of clean water.	프라이팬 또는 깨끗한 물이 찬 냄비가 필요합니다.
StringTable_Objects/object_keypad_requireshacking	Requires hacking	해킹이 필요합니다.
StringTable_Objects/object_requirespowertooperate	Requires power to be operated.	전력이 필요합니다.
StringTable_Objects/object_fixit_itemrequired	Requires {item}.	{item}|hpp(이,가) 필요합니다.
StringTable_Objects/object_retinalscanner	Retinal Scanner	망막 스캐너
StringTable_Objects/button_runsynctest	Run Synchrotron Test	싱크로트론 시험 가동
StringTable_Objects/object_suv_storage	SUV Cargo	SUV 화물
StringTable_Objects/object_securitycart_storage	Security Cart Cargo	보안 카트 화물
StringTable_Objects/plant_seedling	Seedling	씨앗
StringTable_Objects/damagetype_sharp	Sharp	날붙이
StringTable_Objects/button_shutters	Shutters	차단기
StringTable_Objects/object_dummy_smashed	Smashed Pest Dummy	부서진 페스트 더미
StringTable_Objects/vending_snacksmachine	Snacks Vending Machine	간식 자판기
StringTable_Objects/bed_wokeup_enemies	Something has awoken you.	무언가 당신을 깨웠습니다.
StringTable_Objects/liquid_soup	Soup	수프
StringTable_Objects/plant_sprout	Sprout	발아
StringTable_Objects/object_webbing	Strange Webbing	이상한 끈적이
StringTable_Objects/liquid_taintedwater	Tainted Water	오염된 물
StringTable_Objects/button_weatheroff	Terminate Weather Event: {0}	기상 상황 종료: {0}
StringTable_Objects/object_plant_alreadyfertilized	That plant is already fertilized.	그 식물에는 이미 비료가 있습니다.
StringTable_Objects/object_chargingstation_full	The item you're holding is already fully charged.	들고 있는 물건은 이미 완전히 충전되었습니다.
StringTable_Objects/object_keypad_nowork	The keypad doesn't seem to work right now.	키패드가 지금은 작동하지 않는 것 같습니다.
StringTable_Objects/bed_noroom	There isn't enough room to sleep there.	잠을 잘 수 있는 공간이 부족합니다.
StringTable_Objects/door_unlockedelsewhere	This door is unlocked elsewhere.	이 문은 여기서 열 수 없습니다.
StringTable_Objects/door_stuck	This door won't budge.	이 문은 꿈쩍도 하지 않습니다.
StringTable_Objects/object_door_openotherway	This is opened some other way.	다른 방법으로 열어야 합니다.
StringTable_Objects/stove_requiresbaking	This item requires baking in an oven.	이 아이템은 오븐에서 구워야 합니다.
StringTable_Objects/bed_comfort_1	Tolerable	적당함
StringTable_Objects/bed_tootired	Too tired to wake up yet.	일어나기에는 아직 피곤합니다.
StringTable_Objects/object_tool	Tool	도구
StringTable_Objects/object_tramstorage	Tram Storage	트램 저장소
StringTable_Objects/bed_comfort_0	Uncomfortable	불편함
StringTable_Objects/liquid_vomit	Vomit	구토
StringTable_Objects/liquid_water	Water	물
StringTable_Objects/object_watercooler	Water Cooler ({1})	급수기 ({1})
StringTable_Objects/food_cooked_2	Well-cooked	잘 요리됨
StringTable_Objects/object_window	Window	창문
StringTable_Objects/object_xrayfield	X-Ray Field	X-Ray 역장
StringTable_Objects/object_xrayshield	X-Ray Shield Emitter	X-Ray 방호장 방출기
StringTable_Objects/bed_enemiesnearby	You can't sleep with enemies nearby.	적이 근처에 있으면 잘 수 없습니다.
StringTable_Objects/object_redchair_rejection	You have been rejected. Try again.	거부되었습니다. 다시 시도해 주세요.
StringTable_Objects/bed_respawnpoint_destroyed	You no longer have a respawn point.	리스폰 지점이 제거되었습니다.
StringTable_Objects/object_rope_tooweak	The rope material is too weak to be climbed.	오르기에는 밧줄이 너무 약합니다.
StringTable_Objects/object_soupbowl_alreadyfilled	Your bowl already has soup in it.	용기에는 이미 수프가 담겨 있습니다.
StringTable_Objects/object_anomaly_swipe	Your hand swipes through it and it fades away.	당신의 손은 허공을 휘저었고, 빛은 희미해져 사라졌습니다.
StringTable_Objects/vending_buycost_snack	buy a snack ( ${cost} )	간식 구매 ( ${cost} )
StringTable_Objects/vending_buycost_soda	buy a soda ( ${cost} )	탄산수 구매 ( ${cost} )
StringTable_Objects/object_soup_fillbowl	fill soup bowl	수프 용기 채우기
StringTable_Objects/object_plant	plant	식물
StringTable_Objects/food_portion_singular	portion	인분
StringTable_Objects/food_portion_plural	portions	인분
StringTable_Objects/object_keypad_clearance	{0} - Class {1} Clearance	{0} - 보안 등급 {1} 필요
StringTable_Objects/bed_occupied	{name} is already sleeping there.	{name}|hpp(이,가) 이미 잠들어 있습니다.
StringTable_Settings/percentage_0	0%	0
StringTable_Settings/percentage_10	10%	0.1
StringTable_Settings/percentage_100	100%	1
StringTable_Settings/percentage_200	200%	2
StringTable_Settings/percentage_25	25%	0.25
StringTable_Settings/percentage_300	300%	3
StringTable_Settings/percentage_50	50%	0.5
StringTable_Settings/percentage_75	75%	0.75
StringTable_Settings/category_accessibility_audio	Accessibility - Audio	접근성 - 오디오
StringTable_Settings/category_accessibility_colorblind	Accessibility - Colorblind	접근성 - 색맹
StringTable_Settings/category_accessibility_controls	Accessibility - Controls	접근성 - 조작
StringTable_Settings/category_accessibility_subtitles	Accessibility - Subtitles	접근성 - 자막
StringTable_Settings/category_accessibility_text	Accessibility - Text	접근성 - 텍스트
StringTable_Settings/category_accessibility_visuals	Accessibility - Visuals	접근성 - 시각
StringTable_Settings/category_actions	Actions	행동
StringTable_Settings/category_graphicsadvanced	Advanced Graphics	고급 그래픽
StringTable_Settings/category_audio	Audio	소리
StringTable_Settings/graphics_epic	EPIC	에픽
StringTable_Settings/category_enemy	Enemy	적
StringTable_Settings/setting_fast	Fast	빠르게
StringTable_Settings/category_gameplay	Gameplay	게임플레이
StringTable_Settings/category_graphics	Graphics	그래픽
StringTable_Settings/graphics_high	HIGH	높음
StringTable_Settings/category_hotbar	Hotbar	퀵 슬롯
StringTable_Settings/graphics_low	LOW	낮음
StringTable_Settings/category_language	Language	언어
StringTable_Settings/category_lookcontrols	Look Controls	시야 조작
StringTable_Settings/graphics_medium	MEDIUM	중간
StringTable_Settings/category_main	Main	메인
StringTable_Settings/category_menus	Menus	메뉴
StringTable_Settings/category_misc	Misc	기타
StringTable_Settings/category_movement	Movement	이동
StringTable_Settings/setting_normal	Normal	보통
StringTable_Settings/setting_off	Off	꺼짐
StringTable_Settings/setting_on	On	켜짐
StringTable_Settings/setting_onextra	On + Extra	켜짐 + Extra
StringTable_Settings/category_player	Player	플레이어
StringTable_Settings/setting_poor	Poor	나쁨
StringTable_Settings/category_proximityvoicechat	Proximity Voice Chat	근접 음성 채팅
StringTable_Settings/setting_slow	Slow	느림
StringTable_Settings/category_ui	UI	UI
StringTable_Settings/category_vehicle	Vehicle	운송 수단
StringTable_Settings/setting_veryfast	Very Fast	매우 빠름
StringTable_Settings/setting_veryslow	Very Slow	매우 느림
StringTable_Settings/category_video	Video	비디오
StringTable_Settings/category_world	World	월드
StringTable_Skills/skill_accuracy	Accuracy	정확도
StringTable_Skills/skill_agriculture	Agriculture	농업
StringTable_Skills/skill_bluntmelee	Blunt Melee	둔기
StringTable_Skills/skill_category_combat	Combat	전투
StringTable_Skills/skill_construction	Construction	건설
StringTable_Skills/skill_cooking	Cooking	요리
StringTable_Skills/skill_category_crafting	Crafting	제작
StringTable_Skills/skill_crafting	Crafting	제작
StringTable_Skills/skill_tooltip_throwing	Each level increases how far you can throw objects of all kinds. XP is primarily gained by throwing weapons, grenades, throwable devices and even miscellaneous objects.	각 레벨마다 모든 물체의 투척거리가 증가합니다. 투척무기, 수류탄, 던지는 장치, 그리고 기타 물품들까지 던지기만 한다면 주로 경험치를 얻을 수 있습니다.
StringTable_Skills/skill_tooltip_agriculture	Each level increases how fast plants planted by you regrow once they're harvested. XP is primarily gained by planting, tending to and harvesting plants.	각 레벨마다 수확한 식물이 다시 자라나기까지의 시간이 감소합니다. 주로 식물을 심고, 관리하고, 수확하는 행동을 통해 경험치를 얻습니다.
StringTable_Skills/skill_tooltip_construction	Each level increases how fast you construct with screwdrivers and how likely you are to keep furniture intact when packaging it. XP is primarily gained by constructing and deconstructing furniture.	각 레벨마다 드라이버로 설치하는 속도가 증가하며, 가구를 포장할 때 안정성이 증가합니다. 주로 가구 설치 및 해체를 통해 경험치를 얻을 수 있습니다.
StringTable_Skills/skill_tooltip_sneaking	Each level increases how long it takes enemies to detect your presence. XP is primarily gained by sneaking around dangerous, active enemies.	각 레벨마다 적이 당신을 감지하는 시간이 증가합니다. 주로 활동 중인 위험한 적 주변에서 은신하여 경험치를 얻을 수 있습니다.
StringTable_Skills/skill_tooltip_firstaid	Each level increases how much extra health is regained when using medical items. XP is primarily gained by using and crafting medical items.	각 레벨마다 의료 아이템을 사용할 때 회복되는 체력이 증가합니다. 주로 의료 물품을 제작해서 경험치를 얻을 수 있습니다.
