Dialogue/0F6E5FA147EB62ED0E299E9ABD4FF53C_28A5EA9400000000	Whatever that vortex up there is doing, it's sucking energy from the region like a vacuum. If it continues ... I wonder how cold it could actually get here?	저 위의 소용돌이가 무엇을 하는진 몰라도, 진공청소기 마냥 지역의 에너지를 빨아들이고 있네. 만일 계속된다면... 얼마나 더 추워지겠나?
Dialogue/7ED37D7143D38BEC7E51989CA2890D75_28A5EA9400000000	Whatever they're trying to do, we DON'T want to find out - take those brutes out ANY way you can!	놈들이 무엇을 하려는지, 알 필요조차 없네. 무슨 수를 써서라도 저 짐승들을 쓰러뜨려!
Dialogue/684A6B754CC7B817DEB03D883FC6E719_2BD33F3700000000	Whatever you believe the risks may be, a temporal break is infinitely worse. [8.2]Do as I say.	네가 어떤 위험을 생각했든, 시간 붕괴는 비교도 안 될만큼 끔찍하다. [8.2]시키는 대로 해.
Dialogue/D137F89146E4AD8D10486D94706422D4_09B430A600000000	Whatever's happening in the Shopping District[2.0]I'm seeing readings that make it appear as though the whole space has been... well ... [7.3]let's just say you can forget about that taco, Abe.	상업 지구에서 무슨 일이 벌어지고 있는지는 모르겠지만[2.0]확인한 수치에 따르면 해당 공간이 전부... 그러니까... [7.3]타코 생각은 접어야 한다고만 말해둘게요, 에이브.
Dialogue/6F115EBD4D25B28F1F78AAAF558258AF_7820C76F00000000	Where are we?	우리는 어디에 있는가?
Dialogue/88AAB99246BCD9810ACBC68BC208AF8A_0A72555000000000	Where cheese?	치즈 어디?
Dialogue/DF103372417AC5B6E3AE8C92876FB1F5_B19337C300000000	Where do I get this stuff? Somewhere.	어디서 구했냐고? 어디선가.
Dialogue/8EB1B97843ABF54348880E8F745D939A_98535A7300000000	Where's you curiosity, Janet? [2.8]Maybe we could try getting the quantum submarine running again? [7.5]... Hmm, perhaps not. But I wonder...	호기심은 어디 갔나, 자넷? [2.8]양자 잠수함을 다시 가동시키는건 어떤가? [7.5]... 흠, 안 되겠지. 그래도 어쩌면...
Dialogue/0352FF5C44F7E57F244322B69FF39B9F_98535A7300000000	Which is bad. And between us and the vortex up there, [4.2]it does seem a little as though the physical laws of our universe have been rather ... [10.6]interfered with, which is also a problem. I don't think I have to elaborate on that.	좋지 않지. 그리고 우리와 저 위쪽 소용돌이 사이의 공간은, [4.2]보기에 우리 우주의 물리 법칙이 꽤나... [10.6]간섭받은 거 같네. 이것도 문제지. 굳이 설명할 필요는 없어보이네.
Dialogue/D5FDA9BF4F8F2AC0187242B059EEDBBB_98DBDC4800000000	Will I see you again, later?	나중에 또 볼 수 있겠죠?
Dialogue/78527D6847149F0AA9F1B9A3705305CB_D280DA7100000000	Yeah, I don't eat these either, really.	그래, 사실 나도 안먹긴 해.
Dialogue/C22DBF944D9B49CD3F631EBCB5B7C47E_500EBB0800000000	You appear unharmed.	다친 곳은 없나보군.
Dialogue/3F89BCFD4FE4626EA4ADC2A1B042B967_AD7A481D00000000	You cannot see the peak from the trough, nor the depths from the peak.[7.0]Such is the way of the world as it unravels and reforms, forever changing, reforged over and again,[18.0]until nothing remains but the memory of having known something different, perhaps once ...	골짜기에선 봉우리를 볼 수 없고, 봉우리에서는 심연을 볼 수 없으니.[7.0]세상은 그렇게 풀리고 엮이기를 반복해서 영원히 변화하고 거듭하여 벼려진다.[18.0]마침내 남는 것은 다만, 언젠가 다른 무엇을 알았다는 기억뿐일지니...
Dialogue/E68DDED54AC0FC425D672D9A4E268F68_0A72555000000000	You cheese?	너 치즈?
Dialogue/7D85EDC8437981C174DC229ED432A692_500EBB0800000000	You dally, Scientist, while the world slips towards the abyss.	꾸물거리고 있군, 과학자. 세상은 심연으로 가라앉고 있는데도 말이다.
Dialogue/B129E72A4A4D7EEA0150FEA9EA65EF41_6D94EB0D00000000	You do not oye, so I cannot explain this to you, and it would make no difference if I could.	그대는 듣지 않으니 설명해 줄 수도 없고, 설령 설명한다 한들 달라지는 것도 없다.
Dialogue/FC3B20A449CE13555D23B2ACE2095687_5D63EF4100000000	You don't seem affected by the cold either.[3.8]I'm working on a theory - it's a little basic but hear me out - I think there's a contagion going around.[11]A very friendly one, it seems, one that keeps us warm even here.[17]Imagine, if we could find patient zero, find out who brought it to Cascade, I wonder what other secrets we could unlock.	너도 추위를 안 타나보네.[3.8]세우고 있는 가설이 있는데, 아직 뼈대 수준이지만 한번 들어봐. 내 생각에 전염병이 돌고있는 거 같아.[11]이로운 전염병 말이야. 이런 곳에서도 우리를 따뜻하게 만들어주니까. [17]생각해봐, 최초 감염자를 찾아서 누가 캐스케이드로 들여보냈는지 알게 된다면, 또 어떤 비밀들을 알아낼 수 있을까.
Dialogue/ED722C0A4A10F889EFEFB7BF21D39961_AD7A481D00000000	You gaze to the heavens and see hell.	천국을 들여다보니 펼쳐진 건 지옥이구나.
Dialogue/B3ABA5004D625949FA970A80C6A38304_D280DA7100000000	You get hungry, just let me know. One thing we got round here is tacos ... [5.9]Lotsa tacos. Damn, never realized how many tacos we had back here.	배고프면 말해. 여기 널린 게 타코거든... [5.9]엄청 많은 타코. 젠장, 여기에 타코가 이렇게 많을 줄은 몰랐네.
Dialogue/DD8CD3904872A74B9FFAF99C7DE3F1C2_D280DA7100000000	You got any idea what's happening in here? Do I even wanna know?	도대체 여기서 무슨 일이 일어나고 있는지 알고있어? 모르는 게 약일까?
Dialogue/D1C1FBD749802B8A812302BBF86511C6_500EBB0800000000	You have touched the Disk.	판을 만졌군.
Dialogue/5550C72A4425C0D69F523784A0658460_3EBC8A5E00000000	You have your exit, Anomaly, take it.	출구를 열었다, 변칙물. 어서 가라.
Dialogue/A2D4EB39474BF67DCA933CA9332F27FF_B10FECBF00000000	You haven't seen Dr. Manse, have you?[2.95]It looks like he got out before ... all this happened. Which is for the best. [9.9]Though he would have found it interesting, I'm sure.	맨스 박사 본 적 없어?[2.95]아무래도 이 일이 일어나기 전에... 빠져나간 거 같은데. 그렇다면 다행이지. [9.9]있었다면 분명 이 상황을 흥미로워했을 걸. 확실해.
Dialogue/0878EC4748C6BC84391544953E6BFDE8_09B430A600000000	You like those lasers? Well, they're staying here - you'll need to find your own protection.	레이저가 마음에 들어요? 이것들은 여기서 필요하니까, 본인을 보호할 장비는 직접 찾아야할 거에요.
Dialogue/1CD35144434C0F2405D7C396FBF5EE3A_98535A7300000000	You made it.	자네 해냈군.
Dialogue/0BAA1C414D5CEE21B3BBC994464ACEA0_98DBDC4800000000	You may want to take cover.	엄폐하는 게 좋을 것 같아요.
Dialogue/61A54BBF4C60AD131D794DACF50B029B_0A72555000000000	You no cheese?	너 없다 치즈?
Dialogue/1A21E1D24962EAE47C9F9F9231D86CF5_F29F31ED00000000	You okay? When was the last time you ate?	괜찮아? 마지막으로 밥 먹은 게 언제야?
Dialogue/E9D79D8A4DAF22B44ABAB687193B6458_6D94EB0D00000000	You speak to me, but what consolation could I provide?	그대가 화두를 던졌으나, 내가 줄 수 있는 안식은 무엇이 있으랴?
Dialogue/C53206A3464B76F705089897A35098B4_D280DA7100000000	You think all this'll make it to New Zealand? ... [3.32]Wait, do you think I'LL make it back to New Zealand?	이게 다 뉴질랜드까지 갈 수 있을 것 같아?... [3.32]잠깐, 나는 뉴질랜드로 돌아갈 수 있을까?
Dialogue/77D6B6644D3BFC7CFF50CE86C22E96AD_D280DA7100000000	You wanna go through one of those portals, good luck!	저 포탈 중 하나로 들어가고 싶다면, 행운을 빌어.
Dialogue/9AFA566B45E7C8605C7D6E8E4C793B9C_B19337C300000000	You want something specific?	특별히 찾는 게 있어?
Dialogue/7A1C94AC410897936BA331B2A5157852_B19337C300000000	You want to trade? Well, why didn't you say so?	거래하려고? 진작 말하지 그랬어!
Dialogue/F1BCF7314E73323A7ECDB88F563E4608_AD7A481D00000000	You went because you returned. [3.38]This is how these rifts truly work. [7.71]A question asked because it is answered. [12.40]We are visions of ourselves, at best.	돌아왔기에 떠났던 것이다. [3.38]이것이 균열의 진정한 방식이다. [7.71]답이 있었기에 던져진 질문. [12.40]우리는 기껏해야 우리 자신의 환영일 뿐.
Dialogue/37FDB7EB4FCF27DF46836C8E1FEABC7F_AD7A481D00000000	You went, for you came back. [3.97]You do not yet understand, but you have seen. [9.2]What do you recall of what will be?	그대는 돌아왔기에 떠났다. [3.97]아직은 이해하지 못했지만, 그대는 보았다. [9.2]앞으로 다가올 일들 중 무엇을 기억하느냐?
Dialogue/280084BB4C7D260A154134A735AF1261_D280DA7100000000	You're looking ... okay?	괜찮아 보이는... 데?
Dialogue/E8FD30424C8D8DF15F4653858EDA3926_500EBB0800000000	Your access is impeded.	자네는 들어갈 수 없네.
Dialogue/F2FC4BC842229DB1669D939649429887_AD7A481D00000000	Your part is played, for now ... and all that was persists.	지금으로써, 그대의 역할은 끝났네... 모든 것은 존속될 것이야.
DT_AccessibilitySettings/UICursorSize_SubCategory	Accessibility - UI	접근성 - UI
DT_AccessibilitySettings/UICursorSize_DisplayName	Controller Cursor Size	컨트롤러 커서 크기
DT_AccessibilitySettings/UICursorSize_DisplayDescription	Determines how large your cursor is when using a controller. This may only work with some types of modes and cursors.	컨트롤러를 사용할 때의 커서 크기를 결정합니다. 특정 모드와 커서에서만 작동할 수 있습니다.
DT_AccessibilitySettings/UICursorSize_Options_Index2_Label	Large	크게
DT_AccessibilitySettings/UICursorSize_Options_Index1_Label	Medium	중간
DT_AccessibilitySettings/UICursorSize_Options_Index0_Label	Small	작게
DT_ArmorStandPose/pose_shrug_Pose Name	Shrug	으쓱거림
DT_AudioSettings/VOIPActivationThreshold_DisplayDescription	This will determine the minimum volume that needs to be reached before the microphone will record.	이 설정은 마이크가 작동될 때 필요한 최저 볼륨을 결정합니다.
DT_AudioSettings/VOIPActivationThreshold_DisplayName	VOIP Activation Threshold	VOIP 작동 임계값
DT_BenchUpgrades/Cheffigy_DisplayDescription	A little chef full of stuffing, capable of attracting a particularly culinary trader.	속이 꽉 찬 꼬마 요리사가 요리 관련 상인을 끌어들입니다.
DT_BenchUpgrades/ItemTransporter_UpgradeBench_DisplayDescription	Allows the bench to automatically access nearby containers when crafting recipes.	제작대가 제작법에 필요한 재료를 근처 보관함에서 자동으로 가져옵니다.
DT_BenchUpgrades/Cheffigy_DisplayName	Cheffigy	요리사 인형
DT_BenchUpgrades/ItemTransporter_UpgradeBench_DisplayName	Item Transporter	아이템 전송기
DT_BuffsDebuffs/Debuff_KrasueFreeze_DisplayDescription	A chill creeps in...	한기가 스며듭니다...
DT_BuffsDebuffs/Debuff_Residence_Cold_DisplayDescription	A preternatural chill, freezing you to your core. It is impossible to keep yourself warm here.	뼛속까지 얼어붙게 만드는 초자연적인 냉기. 이곳에서는 체온을 유지하는 것이 불가능합니다.
DT_BuffsDebuffs/Buff_SplintedLeg_TooltipText_Apply	Adds a splint to your damaged limb.	손상된 팔다리에 부목을 덧댐.
DT_BuffsDebuffs/Buff_MedicSet_DisplayDescription	Allies within 15 meters have a lower chance to bleed, self included.	자신을 포함한 15미터 내의 아군의 출혈 확률이 감소합니다.
DT_BuffsDebuffs/Buff_Biometric_t3_TooltipText_Apply	Allows the use of artifact weaponry.	유물 무기를 사용할 수 있음.
DT_BuffsDebuffs/Buff_MedicSet_DisplayName	Anointed Warden	기름 부음 받은 간수
DT_BuffsDebuffs/Buff_SniperSet_DisplayName	Assiduity	철저함
DT_BuffsDebuffs/Buff_NerdRage_DisplayDescription	Attacks fueled by rage.	분노를 연료로 삼은 공격.
DT_BuffsDebuffs/Buff_MageSet_Half_DisplayDescription	Before hitting the ground, wearer is briefly cushioned.	착용자가 추락하기 직전, 잠시 완충 효과를 받습니다.
DT_BuffsDebuffs/Buff_MageSet_DisplayDescription	Before hitting the ground, wearer is briefly cushioned. A Mage-Eye drone will accompany you in combat.	착용자가 추락하기 직전, 잠시 완충 효과를 받습니다. 전투 시 밀교자의 눈이 드론의 형태로 함께합니다.
DT_BuffsDebuffs/Buff_Biometric_t3_DisplayName	Bio-Fusion Armwraps	생체 융합 팔 부착물
DT_BuffsDebuffs/Buff_BreacherSet_DisplayName	Burden	무거운 어깨
DT_BuffsDebuffs/Debuff_SniperRifleIce_TooltipText_Apply	Can freeze targets on hit.	적중 시 대상을 얼림.
DT_BuffsDebuffs/Debuff_Ignited_Plasma_TooltipText_Apply	Can ignite target for a short duration.	대상을 일시적으로 불 태움.
DT_BuffsDebuffs/Buff_Minder_DisplayName	Cozy Presence	아늑한 존재
DT_BuffsDebuffs/Buff_GruntSet_DisplayDescription	Doors will be kicked open any time you hit them while sprinting.	달리면서 문을 들이받으면 발로 차서 열립니다.
DT_BuffsDebuffs/Debuff_NoJetpack_DisplayName	Equipment Failure	장비 미작동
DT_BuffsDebuffs/Buff_CookbookXP_TooltipText_Apply	Extra Cooking XP when nearby.	주변에 있을 때 추가 요리 경험치 획득.
DT_BuffsDebuffs/Buff_IslandFog_DisplayName	Familiar Presence	익숙한 존재
DT_BuffsDebuffs/Buff_CookbookXP_DisplayName	Family Recipe	가족 레시피
DT_BuffsDebuffs/Debuff_Residence_Cold_DisplayName	Frozen Core	얼어붙는 심장
DT_BuffsDebuffs/Buff_BrainFreeze_TooltipText_Apply	Gain temporary relief from heat.	일시적으로 더위를 완화함.
DT_BuffsDebuffs/Buff_SuitPowerC_TooltipText_Apply	Increased speed, reduced stamina use, steadier aim, general radiation resistance, and double jump capabilities.	속도 증가, 기력 소모 감소, 안정적인 조준, 전반적인 방사선 저항, 이단 점프 기능 추가.
DT_BuffsDebuffs/Debuff_KrasueFreeze_DisplayName	Krasue's Gaze	크라수의 시선
DT_BuffsDebuffs/Buff_MageSet_DisplayName	Mystagogue's Gaze	밀교자의 시선
